Date,City,Country,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
2024-11-09,Paris,France,226,60.2,147.7,7.6,7.4,7.5,110.6,0.5,30,5.1
2024-11-09,São Paulo,Brazil,35,213.4,69.9,56.0,28.4,4.36,11.1,11.6,44,4.2
2024-11-09,Cairo,Egypt,293,165.4,126.2,27.9,29.7,3.53,42.1,4.5,54,4.3
2024-11-10,New York,USA,261,82.3,117.5,99.2,3.8,3.25,41.2,37.4,30,0.7
2024-11-10,Los Angeles,USA,106,236.1,131.0,81.3,23.8,6.68,24.6,0.2,23,11.4
2024-11-10,Delhi,India,181,18.3,158.4,25.8,46.6,4.71,179.8,0.7,62,11.4
2024-11-10,Paris,France,53,140.2,42.7,74.1,23.3,6.75,186.1,-0.1,55,4.7
2024-11-10,São Paulo,Brazil,186,81.4,23.4,16.0,6.4,3.65,148.0,29.5,37,5.0
2024-11-10,Cairo,Egypt,248,43.8,252.0,60.6,17.4,7.3,27.0,10.7,41,6.3
2024-11-11,New York,USA,67,206.8,55.1,15.0,45.7,1.36,169.1,33.9,43,1.3
2024-11-11,Los Angeles,USA,72,60.2,75.7,76.4,34.8,0.71,89.0,35.7,53,14.8
2024-11-11,Delhi,India,63,119.1,255.7,61.0,31.5,9.01,135.9,-7.9,74,6.2
2024-11-11,Paris,France,115,236.6,198.3,58.4,16.3,8.57,91.2,29.9,19,14.6
2024-11-11,São Paulo,Brazil,209,81.4,249.3,20.0,39.0,2.22,149.9,24.5,88,5.8
2024-11-11,Cairo,Egypt,158,197.9,200.6,22.3,42.9,1.05,23.1,-1.2,51,6.1
2024-11-12,New York,USA,105,35.2,140.4,58.7,20.1,9.24,197.9,18.8,78,4.9
2024-11-12,Los Angeles,USA,37,51.7,234.1,8.1,29.3,6.73,20.8,-5.9,45,1.9
2024-11-12,Delhi,India,236,215.9,250.8,47.6,24.6,8.11,45.1,-9.6,56,14.3
2024-11-12,Paris,France,70,25.1,135.4,22.3,17.5,3.03,17.7,30.3,58,13.1
2024-11-12,São Paulo,Brazil,73,124.1,83.4,67.5,35.2,0.97,114.9,-0.4,32,0.7
2024-11-12,Cairo,Egypt,256,123.8,282.0,85.4,13.7,8.26,100.0,4.9,72,8.9
2024-11-13,New York,USA,160,104.1,142.6,11.9,21.9,2.73,119.0,36.9,42,1.5
2024-11-13,Los Angeles,USA,279,48.8,38.6,34.1,3.3,2.34,11.3,16.7,79,4.4
2024-11-13,Delhi,India,283,34.0,269.8,75.1,16.6,5.57,166.1,7.5,85,3.6
2024-11-13,Paris,France,297,43.1,68.4,7.9,41.1,8.11,146.5,38.3,87,4.5
2024-11-13,São Paulo,Brazil,281,153.3,118.4,51.7,22.8,9.97,96.5,10.0,72,5.7
2024-11-13,Cairo,Egypt,241,139.0,71.3,87.2,36.8,9.98,12.5,14.6,63,9.0
2024-11-14,New York,USA,213,58.7,155.9,81.6,5.8,0.52,76.0,21.2,64,5.1
2024-11-14,Los Angeles,USA,169,125.7,254.8,6.6,24.8,1.02,146.3,34.5,51,14.3
2024-11-14,Delhi,India,261,99.0,107.3,23.0,24.4,7.7,187.1,7.6,81,3.8
2024-11-14,Paris,France,144,132.6,299.7,20.6,25.0,9.37,91.3,-6.8,38,9.7
2024-11-14,São Paulo,Brazil,165,205.9,292.3,81.7,44.0,1.62,137.1,17.0,26,14.1
2024-11-14,Cairo,Egypt,83,178.2,42.8,89.5,4.4,8.46,121.3,14.1,59,1.1
2024-11-15,New York,USA,285,31.6,255.2,26.7,2.8,5.64,133.4,34.3,81,1.3
2024-11-15,Los Angeles,USA,144,185.6,141.2,95.7,25.2,3.42,25.2,5.0,71,6.1
2024-11-15,Delhi,India,231,121.3,209.9,19.1,32.0,9.23,189.1,-5.5,69,5.9
2024-11-15,Paris,France,36,172.8,298.5,37.8,2.9,4.88,171.0,30.9,57,10.0
2024-11-15,São Paulo,Brazil,228,74.9,256.8,28.0,7.9,4.2,48.2,-0.3,58,5.4
2024-11-15,Cairo,Egypt,285,231.3,261.3,79.2,6.4,3.4,123.3,13.3,83,2.0
2024-11-16,New York,USA,73,205.6,204.4,12.2,15.3,3.45,147.0,29.3,59,3.7
2024-11-16,Los Angeles,USA,66,68.3,51.0,11.1,45.2,6.08,119.6,23.2,76,10.2
2024-11-16,Delhi,India,82,112.5,285.8,83.7,8.7,5.08,166.9,18.0,55,5.6
2024-11-16,Paris,France,275,38.3,126.3,7.4,36.6,8.48,142.1,22.7,51,13.9
2024-11-16,São Paulo,Brazil,160,76.7,43.6,72.8,35.2,8.29,53.1,1.3,61,13.7
2024-11-16,Cairo,Egypt,154,196.7,111.7,97.2,30.7,0.78,164.7,38.3,42,14.4
2024-11-17,New York,USA,117,59.9,100.4,33.3,12.1,0.38,167.6,39.8,77,0.8
2024-11-17,Los Angeles,USA,68,175.9,188.8,53.6,41.2,3.03,23.3,5.2,60,10.4
2024-11-17,Delhi,India,254,150.1,192.9,16.6,46.2,0.77,140.1,22.9,50,14.3
2024-11-17,Paris,France,155,244.5,70.8,72.5,45.6,0.89,134.7,34.0,64,4.4
2024-11-17,São Paulo,Brazil,266,162.4,144.5,92.7,30.3,7.91,72.2,11.0,38,5.2
2024-11-17,Cairo,Egypt,236,66.8,159.5,78.9,37.6,8.23,49.6,30.8,61,11.8
2024-11-18,New York,USA,241,136.5,118.5,73.3,25.2,3.67,120.9,24.8,27,4.5
2024-11-18,Los Angeles,USA,139,159.9,157.7,21.0,36.3,8.6,75.0,20.0,43,1.8
2024-11-18,Delhi,India,125,206.1,258.6,6.6,44.1,2.21,183.8,38.6,47,14.9
2024-11-18,Paris,France,147,126.3,208.1,92.1,40.2,8.74,10.9,21.4,23,9.6
2024-11-18,São Paulo,Brazil,201,99.6,197.7,21.1,10.6,8.79,104.9,36.9,67,9.5
2024-11-18,Cairo,Egypt,163,215.7,170.9,80.4,25.5,6.13,187.5,14.7,76,13.6
2024-11-19,New York,USA,183,67.4,99.6,70.8,7.4,8.42,103.7,13.9,62,8.2
2024-11-19,Los Angeles,USA,119,80.2,142.1,33.3,13.5,2.95,97.6,5.7,25,12.4
2024-11-19,Delhi,India,184,205.4,295.4,58.1,21.0,4.24,149.6,27.3,19,1.3
2024-11-19,Paris,France,151,226.1,125.7,29.8,42.6,4.54,62.2,21.2,15,12.5
2024-11-19,São Paulo,Brazil,79,164.1,199.7,82.9,14.4,9.37,119.0,32.3,19,3.9
2024-11-19,Cairo,Egypt,212,128.4,254.6,8.8,6.0,7.41,184.3,37.0,43,6.8
2024-11-20,New York,USA,245,147.4,232.4,65.7,10.5,8.55,165.9,8.3,87,11.5
2024-11-20,Los Angeles,USA,165,52.5,100.1,50.6,48.3,8.84,147.0,20.2,37,9.6
2024-11-20,Delhi,India,153,149.6,267.7,84.6,7.7,7.02,149.9,7.4,32,8.6
2024-11-20,Paris,France,291,185.8,66.8,90.1,2.4,0.99,87.3,17.3,52,2.9
2024-11-20,São Paulo,Brazil,274,171.8,130.9,61.6,11.2,6.45,183.9,3.6,70,6.1
2024-11-20,Cairo,Egypt,101,174.5,10.0,84.2,49.4,5.77,163.5,36.8,26,13.7
2024-11-21,New York,USA,142,56.6,32.9,96.6,32.5,3.58,28.9,24.2,86,14.7
2024-11-21,Los Angeles,USA,75,174.0,218.4,88.7,45.1,7.47,46.6,0.4,28,3.7
2024-11-21,Delhi,India,241,118.2,246.2,14.0,25.3,4.89,153.1,-3.9,35,13.6
2024-11-21,Paris,France,143,247.4,265.1,37.3,28.5,5.65,162.7,13.6,24,3.8
2024-11-21,São Paulo,Brazil,254,177.2,224.4,63.9,13.9,7.76,41.7,37.4,26,7.7
2024-11-21,Cairo,Egypt,124,69.4,158.4,75.1,34.1,3.58,109.7,2.9,35,3.0
2024-11-22,New York,USA,142,40.9,56.5,28.0,14.9,9.2,146.7,19.7,47,3.4
2024-11-22,Los Angeles,USA,231,212.1,297.8,68.0,7.3,6.99,27.4,-6.5,45,12.4
2024-11-22,Delhi,India,60,87.8,41.7,81.9,38.7,4.01,38.2,4.5,73,9.2
2024-11-22,Paris,France,68,56.0,141.4,47.8,7.6,8.28,102.2,0.3,89,11.0
2024-11-22,São Paulo,Brazil,211,33.6,236.4,60.7,12.8,1.07,135.7,-5.9,76,0.7
2024-11-22,Cairo,Egypt,161,97.3,10.1,47.0,11.1,3.16,141.5,29.1,21,6.5
2024-11-23,New York,USA,237,59.3,99.7,98.1,24.5,8.42,68.8,-3.2,57,9.1
2024-11-23,Los Angeles,USA,223,21.9,246.2,41.5,18.2,4.09,56.1,5.7,61,10.5
2024-11-23,Delhi,India,293,86.7,244.2,13.3,2.7,0.12,59.4,13.5,66,2.0
2024-11-23,Paris,France,67,136.3,84.2,28.9,17.4,3.42,12.3,21.1,84,1.0
2024-11-23,São Paulo,Brazil,190,145.9,263.8,80.8,14.9,7.25,10.1,20.1,73,2.5
2024-11-23,Cairo,Egypt,202,215.0,61.7,78.0,2.1,8.7,132.0,19.2,71,8.5
2024-11-24,New York,USA,57,121.0,164.5,13.4,39.9,3.86,58.4,-0.1,38,5.3
2024-11-24,Los Angeles,USA,280,109.3,251.5,35.6,5.6,3.83,138.1,-6.2,75,11.0
2024-11-24,Delhi,India,146,20.4,199.2,50.4,25.9,8.04,99.5,34.4,49,1.7
2024-11-24,Paris,France,187,14.8,170.1,97.7,48.8,6.97,110.5,35.0,84,13.6
2024-11-24,São Paulo,Brazil,139,78.9,269.9,86.4,19.5,3.24,14.6,1.2,62,1.1
2024-11-24,Cairo,Egypt,83,18.8,130.2,28.4,20.9,3.92,183.5,-9.9,64,11.2
2024-11-25,New York,USA,226,17.0,295.0,92.0,41.3,9.5,107.0,32.9,68,2.6
2024-11-25,Los Angeles,USA,236,223.6,43.6,97.1,14.5,2.86,79.6,13.0,61,10.3
2024-11-25,Delhi,India,280,134.9,103.0,79.7,22.0,9.73,160.4,31.2,40,2.3
2024-11-25,Paris,France,80,36.2,173.6,85.3,48.2,5.07,124.1,23.2,29,1.9
2024-11-25,São Paulo,Brazil,158,13.2,46.5,14.1,21.6,9.15,108.1,11.7,28,1.6
2024-11-25,Cairo,Egypt,196,111.1,169.7,44.0,39.6,2.01,88.1,4.2,14,4.3
2024-11-26,New York,USA,45,122.3,258.4,53.1,27.7,8.18,130.0,16.4,27,11.7
2024-11-26,Los Angeles,USA,247,67.1,151.6,12.3,30.4,4.53,31.9,18.5,62,10.8
2024-11-26,Delhi,India,266,111.2,97.3,60.7,4.6,7.0,169.5,5.0,59,3.4
2024-11-26,Paris,France,217,188.1,169.1,69.0,16.8,6.03,20.6,34.1,61,12.7
2024-11-26,São Paulo,Brazil,233,56.5,116.1,15.1,31.6,9.71,88.1,31.3,87,14.0
2024-11-26,Cairo,Egypt,30,85.9,208.5,9.3,22.2,6.51,135.5,21.5,31,3.4
2024-11-27,New York,USA,214,74.4,272.1,63.9,39.3,5.4,175.7,15.0,77,5.9
2024-11-27,Los Angeles,USA,165,138.9,256.4,79.8,32.5,4.27,68.0,-0.6,40,7.9
2024-11-27,Delhi,India,127,26.2,283.0,96.9,16.4,4.93,141.1,5.9,86,10.3
2024-11-27,Paris,France,223,49.8,210.2,67.1,4.6,7.2,67.2,-4.8,77,5.0
2024-11-27,São Paulo,Brazil,188,9.8,59.3,14.5,26.1,9.99,41.8,33.1,26,13.4
2024-11-27,Cairo,Egypt,61,199.9,63.6,85.2,14.0,1.39,154.0,-2.5,36,6.0
2024-11-28,New York,USA,152,120.7,13.3,14.9,40.3,7.17,126.4,27.8,90,13.0
2024-11-28,Los Angeles,USA,190,156.3,82.6,53.2,45.9,7.89,83.3,1.1,13,7.4
2024-11-28,Delhi,India,159,99.7,211.6,50.4,43.0,0.21,33.4,38.8,32,10.0
2024-11-28,Paris,France,75,72.7,55.9,79.3,17.1,6.57,72.3,12.4,23,11.6
2024-11-28,São Paulo,Brazil,69,181.0,70.0,56.3,16.1,0.66,150.6,5.3,33,9.5
2024-11-28,Cairo,Egypt,176,114.2,129.5,96.0,32.0,6.58,60.0,38.0,34,13.9
2024-11-29,New York,USA,30,42.8,17.5,49.9,14.0,2.37,50.3,-2.4,86,14.6
2024-11-29,Los Angeles,USA,119,108.7,85.0,28.9,38.1,6.65,172.4,21.8,81,3.9
2024-11-29,Delhi,India,270,94.7,166.6,8.5,44.8,1.11,129.0,25.5,39,9.4
2024-11-29,Paris,France,136,196.0,284.2,54.8,11.1,1.55,56.8,13.6,65,7.2
2024-11-29,São Paulo,Brazil,152,59.4,70.7,71.1,28.4,5.59,148.0,-2.4,33,11.3
2024-11-29,Cairo,Egypt,85,246.2,85.0,43.4,4.5,4.18,31.9,27.7,45,8.7
2024-11-30,New York,USA,97,89.4,146.9,24.8,10.3,8.06,137.0,-5.8,65,10.6
2024-11-30,Los Angeles,USA,57,57.9,137.1,91.1,46.8,4.76,148.5,9.1,60,12.7
2024-11-30,Delhi,India,150,123.7,179.2,48.8,29.9,3.65,76.3,-3.5,89,8.4
2024-11-30,Paris,France,83,99.5,249.8,26.3,16.7,3.55,90.3,33.3,38,6.5
2024-11-30,São Paulo,Brazil,184,53.2,190.6,15.5,8.6,8.09,12.5,34.7,75,7.1
2024-11-30,Cairo,Egypt,159,11.4,153.6,11.8,8.0,0.51,184.6,34.8,45,12.9
2024-12-01,New York,USA,105,232.3,275.2,23.9,5.7,2.53,192.6,16.6,33,10.4
2024-12-01,Los Angeles,USA,285,122.7,191.8,59.8,44.3,3.9,171.1,33.6,30,11.6
2024-12-01,Delhi,India,43,79.9,100.0,85.6,35.7,9.38,108.0,11.6,80,13.5
2024-12-01,Paris,France,57,213.5,139.4,99.5,44.1,6.19,51.3,30.9,45,10.6
2024-12-01,São Paulo,Brazil,61,249.1,290.4,80.8,11.5,1.3,38.5,30.2,78,10.0
2024-12-01,Cairo,Egypt,177,211.8,291.7,40.3,28.3,2.63,195.4,0.8,28,3.2
2024-12-02,New York,USA,141,162.4,10.5,32.3,8.1,3.46,141.7,16.0,63,9.5
2024-12-02,Los Angeles,USA,130,249.6,268.2,17.9,8.7,4.51,198.4,12.7,88,12.6
2024-12-02,Delhi,India,276,81.6,136.1,52.0,32.1,2.96,94.7,1.3,40,8.0
2024-12-02,Paris,France,128,164.5,155.5,23.7,23.1,6.46,94.2,19.3,82,11.1
2024-12-02,São Paulo,Brazil,168,177.6,50.3,55.9,46.5,1.07,55.3,24.4,42,9.6
2024-12-02,Cairo,Egypt,263,56.8,163.4,59.4,40.5,0.26,47.7,24.3,40,14.8
2024-12-03,New York,USA,244,111.8,146.8,7.5,37.4,3.95,182.9,-6.8,68,13.9
2024-12-03,Los Angeles,USA,257,42.7,219.4,24.4,3.4,2.24,141.5,3.2,14,2.0
2024-12-03,Delhi,India,277,193.4,165.3,9.9,34.5,8.33,69.1,25.2,81,2.6
2024-12-03,Paris,France,177,223.9,143.4,41.8,38.0,2.14,69.3,4.3,23,10.3
2024-12-03,São Paulo,Brazil,90,181.8,227.7,39.8,11.6,1.87,94.2,4.0,59,2.4
2024-12-03,Cairo,Egypt,91,210.1,220.5,96.4,40.1,5.12,17.8,27.5,18,13.7
2024-12-04,New York,USA,59,242.6,139.9,71.2,6.1,7.5,148.8,24.1,88,14.5
2024-12-04,Los Angeles,USA,109,18.4,233.6,40.7,38.3,1.25,142.9,-7.7,77,11.9
2024-12-04,Delhi,India,193,38.9,191.2,44.6,26.2,3.06,117.1,-9.4,59,5.1
2024-12-04,Paris,France,171,89.4,111.0,67.7,33.6,3.18,53.5,11.6,72,3.5
2024-12-04,São Paulo,Brazil,277,154.4,30.8,96.1,21.7,5.69,99.1,6.0,43,0.9
2024-12-04,Cairo,Egypt,62,186.1,89.7,49.8,19.9,3.8,145.4,14.4,72,8.2
2024-12-05,New York,USA,44,56.7,283.9,28.9,24.1,9.84,185.2,27.0,71,11.4
2024-12-05,Los Angeles,USA,167,221.9,230.4,95.5,5.7,4.86,34.6,5.8,43,5.7
2024-12-05,Delhi,India,72,36.1,285.9,8.9,35.7,5.12,99.8,24.9,59,11.7
2024-12-05,Paris,France,217,28.8,137.2,34.1,45.3,3.71,22.4,7.7,79,0.8
2024-12-05,São Paulo,Brazil,125,192.8,200.5,9.3,44.7,7.94,194.0,24.4,33,6.3
2024-12-05,Cairo,Egypt,139,192.0,226.9,80.5,11.0,9.65,187.4,31.0,81,10.4
2024-12-06,New York,USA,35,184.4,20.2,49.7,20.0,2.31,161.2,-3.2,19,11.2
2024-12-06,Los Angeles,USA,234,154.8,27.0,88.3,47.4,8.64,35.1,12.4,86,13.8
2024-12-06,Delhi,India,44,232.0,160.0,39.6,22.4,5.66,18.1,-0.8,30,6.4
2024-12-06,Paris,France,265,60.3,284.4,8.5,37.2,9.13,18.0,7.1,54,7.6
2024-12-06,São Paulo,Brazil,145,224.4,297.3,13.0,30.7,3.43,194.6,23.4,34,3.6
2024-12-06,Cairo,Egypt,212,63.6,123.4,98.1,44.3,6.77,140.4,38.9,23,1.1
2024-12-07,New York,USA,173,75.5,230.5,98.8,11.7,9.13,106.5,10.3,33,1.2
2024-12-07,Los Angeles,USA,224,13.7,257.2,71.4,7.3,8.73,101.6,32.0,13,5.9
2024-12-07,Delhi,India,104,155.5,245.9,43.5,25.4,7.56,85.8,9.4,58,14.4
2024-12-07,Paris,France,145,57.9,18.5,39.6,34.1,2.93,173.6,21.7,76,10.2
2024-12-07,São Paulo,Brazil,130,87.5,30.6,63.5,3.4,3.77,57.1,3.9,82,13.1
2024-12-07,Cairo,Egypt,300,123.8,130.6,81.5,47.3,3.67,143.3,3.2,67,4.8
2024-12-08,New York,USA,212,105.3,128.6,38.0,17.0,1.64,166.6,23.5,81,14.0
2024-12-08,Los Angeles,USA,186,127.9,214.6,92.3,15.3,3.68,139.4,7.2,25,4.3
2024-12-08,Delhi,India,118,168.5,77.0,34.3,44.0,3.67,14.3,-8.4,72,13.2
2024-12-08,Paris,France,152,145.4,258.0,95.0,5.5,2.84,60.9,11.1,66,1.8
2024-12-08,São Paulo,Brazil,60,44.2,193.4,99.9,9.5,3.55,161.9,18.6,66,12.5
2024-12-08,Cairo,Egypt,71,22.3,98.1,25.3,12.0,1.85,57.8,-9.3,16,9.4
2024-12-09,New York,USA,124,85.5,110.4,73.4,42.3,2.41,146.4,12.4,21,2.6
2024-12-09,Los Angeles,USA,136,224.6,116.7,36.4,42.1,1.33,141.6,-0.6,81,4.8
2024-12-09,Delhi,India,211,46.2,230.7,44.0,6.0,7.67,195.2,5.1,51,14.0
2024-12-09,Paris,France,46,80.0,83.2,95.4,30.3,2.62,61.1,6.1,67,4.7
2024-12-09,São Paulo,Brazil,237,159.6,167.4,48.1,28.8,2.94,25.8,7.9,85,2.2
2024-12-09,Cairo,Egypt,134,46.3,43.9,18.4,49.4,4.03,85.9,9.4,35,1.7
2024-12-10,New York,USA,80,94.1,168.1,19.4,4.1,0.85,64.8,17.0,79,4.6
2024-12-10,Los Angeles,USA,67,70.2,100.6,17.1,47.9,6.64,33.4,6.5,85,12.9
2024-12-10,Delhi,India,61,70.7,62.7,16.4,47.3,2.78,10.2,6.8,14,9.3
2024-12-10,Paris,France,114,61.1,57.3,34.1,21.2,9.35,44.4,34.2,17,8.7
2024-12-10,São Paulo,Brazil,192,125.2,291.3,60.6,34.8,7.35,199.5,0.8,25,7.1
2024-12-10,Cairo,Egypt,187,19.8,199.4,95.6,33.2,1.59,153.2,-5.0,66,1.4
2024-12-11,New York,USA,107,110.6,206.8,14.3,47.8,4.56,98.1,17.3,68,11.4
2024-12-11,Los Angeles,USA,66,244.8,189.9,38.5,46.1,7.07,51.1,10.8,73,9.3
2024-12-11,Delhi,India,264,33.8,293.9,61.1,48.9,7.42,113.9,9.5,10,8.0
2024-12-11,Paris,France,119,51.6,91.8,81.0,34.6,1.09,192.8,26.1,84,11.9
2024-12-11,São Paulo,Brazil,256,131.7,275.4,22.6,13.1,1.34,99.3,14.2,77,10.3
2024-12-11,Cairo,Egypt,231,45.3,26.3,25.3,39.6,9.05,15.7,2.2,28,3.2
2024-12-12,New York,USA,91,238.7,75.1,32.0,39.9,6.83,51.5,19.8,88,13.3
2024-12-12,Los Angeles,USA,269,101.7,104.5,94.9,30.6,6.39,198.0,36.6,54,3.1
2024-12-12,Delhi,India,46,157.9,164.2,51.2,46.0,5.4,45.5,8.1,78,3.5
2024-12-12,Paris,France,164,166.9,18.7,36.2,17.0,8.69,55.7,4.3,10,5.2
2024-12-12,São Paulo,Brazil,213,106.5,98.5,14.8,11.6,4.12,112.9,25.2,23,6.2
2024-12-12,Cairo,Egypt,288,174.5,239.5,60.0,27.8,8.74,135.6,8.7,22,7.8
2024-12-13,New York,USA,251,163.8,243.0,14.8,2.7,1.09,98.9,-0.2,45,14.9
2024-12-13,Los Angeles,USA,149,73.5,142.3,52.1,31.6,7.63,16.4,-0.1,82,2.5
2024-12-13,Delhi,India,175,226.0,267.0,13.9,37.6,0.28,108.1,-3.9,48,8.3
2024-12-13,Paris,France,149,150.9,104.5,55.7,29.3,3.18,108.7,26.7,89,3.8
2024-12-13,São Paulo,Brazil,294,218.1,15.0,19.5,12.7,3.22,191.7,28.6,87,5.4
2024-12-13,Cairo,Egypt,181,147.2,154.9,84.5,18.8,8.39,175.2,31.2,30,6.5
2024-12-14,New York,USA,88,242.3,154.4,5.8,17.0,0.42,185.9,-5.9,90,14.4
2024-12-14,Los Angeles,USA,260,59.0,25.2,17.7,26.8,4.75,10.1,3.0,18,5.5
2024-12-14,Delhi,India,165,130.6,195.6,31.1,21.3,0.49,97.2,36.9,12,10.4
2024-12-14,Paris,France,121,213.9,19.7,40.6,20.4,2.22,10.4,3.8,84,13.8
2024-12-14,São Paulo,Brazil,173,41.7,269.6,89.3,24.9,4.18,48.4,-6.4,17,3.6
2024-12-14,Cairo,Egypt,294,89.5,94.8,99.0,2.3,2.83,12.5,22.7,24,11.9
2024-12-15,New York,USA,227,40.2,75.1,60.0,36.1,6.15,195.1,37.2,84,10.4
2024-12-15,Los Angeles,USA,282,63.5,89.0,28.3,35.2,3.52,91.1,-5.0,31,1.5
2024-12-15,Delhi,India,129,102.1,175.0,71.3,21.3,9.94,128.9,-6.1,78,11.5
2024-12-15,Paris,France,52,74.2,224.6,20.7,6.5,1.16,95.9,-3.0,84,7.1
2024-12-15,São Paulo,Brazil,141,15.0,26.2,76.7,23.2,7.77,149.7,5.6,71,3.4
2024-12-15,Cairo,Egypt,102,244.9,120.7,25.2,45.8,1.2,116.3,31.5,82,5.5
2024-12-16,New York,USA,49,241.3,148.4,78.9,27.3,7.91,164.9,1.3,52,3.8
2024-12-16,Los Angeles,USA,283,105.4,60.8,79.5,32.0,6.45,185.0,36.9,53,7.5
2024-12-16,Delhi,India,264,146.7,50.7,31.9,34.4,1.43,162.7,6.6,50,13.1
2024-12-16,Paris,France,59,162.3,131.3,25.9,19.5,8.88,158.6,7.1,88,9.0
2024-12-16,São Paulo,Brazil,267,35.5,36.6,55.6,25.4,1.03,60.2,-4.2,57,7.6
2024-12-16,Cairo,Egypt,91,244.6,108.4,32.1,18.5,1.85,67.8,36.3,79,3.9
2024-12-17,New York,USA,110,185.1,115.1,52.7,41.8,2.32,117.1,-7.5,53,14.4
2024-12-17,Los Angeles,USA,236,61.6,287.9,54.1,18.4,2.31,17.4,23.5,63,14.1
2024-12-17,Delhi,India,44,133.8,172.3,32.8,26.4,8.65,38.5,29.9,87,6.5
2024-12-17,Paris,France,44,213.1,185.3,49.0,31.3,6.09,197.7,9.8,24,12.7
2024-12-17,São Paulo,Brazil,169,181.6,98.3,69.9,37.7,3.16,118.0,-0.2,81,10.2
2024-12-17,Cairo,Egypt,287,48.1,205.6,77.2,33.9,7.62,124.9,7.4,52,12.7
2024-12-18,New York,USA,144,11.9,182.9,79.7,49.8,3.45,28.0,22.1,87,13.3
2024-12-18,Los Angeles,USA,292,172.3,277.3,81.5,26.3,1.04,27.0,14.5,33,8.9
2024-12-18,Delhi,India,209,192.3,259.5,51.8,20.4,2.18,51.4,14.1,63,8.9
2024-12-18,Paris,France,220,23.0,79.7,71.6,33.9,7.23,127.8,11.2,71,12.9
2024-12-18,São Paulo,Brazil,130,146.5,89.3,24.8,22.1,0.4,117.4,11.3,53,6.9
2024-12-18,Cairo,Egypt,265,22.9,154.5,16.6,26.8,1.16,12.3,26.5,29,0.9
2024-12-19,New York,USA,209,50.2,262.5,99.9,44.2,7.68,186.8,21.0,52,13.2
2024-12-19,Los Angeles,USA,62,134.1,234.5,36.7,38.4,7.15,125.3,33.0,48,11.5
2024-12-19,Delhi,India,222,180.6,201.4,23.2,28.3,5.11,87.0,-0.2,32,8.0
2024-12-19,Paris,France,108,15.4,169.6,28.4,40.4,0.16,185.2,18.8,16,4.5
2024-12-19,São Paulo,Brazil,250,64.8,252.9,36.1,45.5,7.1,58.5,9.0,32,1.0
2024-12-19,Cairo,Egypt,32,57.9,143.3,8.7,47.0,2.73,140.8,4.6,84,12.8
2024-12-20,New York,USA,202,234.9,89.2,68.3,25.8,6.83,190.2,10.4,39,0.5
2024-12-20,Los Angeles,USA,243,110.4,156.5,60.9,23.4,8.0,197.8,35.3,46,6.9
2024-12-20,Delhi,India,297,22.9,83.1,89.9,22.1,3.53,100.9,10.5,79,10.9
2024-12-20,Paris,France,205,156.1,42.8,71.3,26.5,5.36,133.2,21.4,12,14.6
2024-12-20,São Paulo,Brazil,178,54.1,39.3,38.4,14.9,6.41,184.4,-2.0,86,14.9
2024-12-20,Cairo,Egypt,178,204.3,233.7,29.4,26.8,1.93,98.8,-8.9,38,5.7
2024-12-21,New York,USA,182,154.6,95.2,36.9,38.6,2.75,42.1,2.1,68,10.4
2024-12-21,Los Angeles,USA,263,190.7,290.2,18.1,42.6,0.15,74.6,-0.7,30,13.8
2024-12-21,Delhi,India,72,71.1,97.3,14.9,6.5,4.06,153.5,26.6,85,9.3
2024-12-21,Paris,France,260,67.0,289.7,9.4,12.1,2.95,43.9,-5.4,28,14.8
2024-12-21,São Paulo,Brazil,181,34.1,227.2,17.9,39.9,0.44,15.9,-1.1,11,3.5
2024-12-21,Cairo,Egypt,151,81.5,14.7,56.6,25.2,4.18,153.1,-4.8,20,3.7
2024-12-22,New York,USA,118,154.3,209.8,88.6,9.6,8.39,77.1,33.2,63,2.5
2024-12-22,Los Angeles,USA,269,62.7,266.7,80.9,48.5,2.51,74.7,4.2,17,12.6
2024-12-22,Delhi,India,285,147.4,257.0,21.6,33.4,6.49,20.7,-0.9,59,11.6
2024-12-22,Paris,France,293,203.4,132.9,40.1,8.2,7.8,82.6,35.1,57,7.4
2024-12-22,São Paulo,Brazil,119,89.9,26.7,11.3,20.9,1.39,186.6,-1.0,28,0.5
2024-12-22,Cairo,Egypt,188,116.4,172.4,42.0,26.4,6.89,31.1,-4.8,61,8.2
2024-12-23,New York,USA,194,202.9,217.9,29.7,33.0,5.89,159.4,-9.7,81,8.9
2024-12-23,Los Angeles,USA,31,71.8,33.4,26.6,38.5,7.09,123.0,20.3,54,4.0
2024-12-23,Delhi,India,244,155.8,138.7,33.1,30.7,8.44,155.1,0.9,67,5.7
2024-12-23,Paris,France,200,20.3,209.3,56.3,27.2,8.48,24.0,-0.4,69,11.4
2024-12-23,São Paulo,Brazil,221,138.4,134.2,46.4,41.9,0.62,110.9,21.7,30,12.5
2024-12-23,Cairo,Egypt,242,15.5,227.4,22.8,40.7,6.41,161.8,2.7,19,13.4
2024-12-24,New York,USA,104,230.7,115.4,28.3,38.7,4.82,158.0,38.2,66,4.2
2024-12-24,Los Angeles,USA,300,202.3,244.4,8.4,14.6,2.03,119.5,26.3,73,10.0
